set_id,t_sec,movement_raw,phone_proxy_raw,texture_density_raw,lighting_flux_raw,motion_change_raw,face_count_raw,face_area_ratio_raw,movement_norm,phone_proxy_norm,texture_density_norm,lighting_flux_norm,motion_change_norm,face_count_norm,face_area_ratio_norm,crowd_energy_v1,crowd_energy,crowd_energy_smooth
set_EfZu4BCi644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709968316665583
set_EfZu4BCi644,10,1.0384975671768188,0.08680555555555555,0.07053674768518518,0.23151651574981844,1.0,0.0,0.0,0.1158915833983151,0.049999999999999996,0.5592452397338838,0.41564849892110717,1.0,0.0,0.0,0.09612410837882056,0.25246074935410207,0.2490583622842756
set_EfZu4BCi644,20,2.727602005004883,0.2604166666666667,0.03658854166666667,0.12087608365105301,0.46498842592592593,0.0,0.0,0.3043879208111937,0.15,0.2900894700619408,0.2170124345656397,0.46498842592592593,0.0,0.0,0.2580715445678356,0.26052974564557274,0.33656844652063295
set_EfZu4BCi644,30,4.848615646362305,0.9548611111111112,0.07140480324074074,0.17606711260893246,0.5403428819444445,0.0,0.0,0.5410833518602732,0.55,0.5661275521908694,0.31609853330877846,0.5403428819444445,0.0,0.0,0.5437583463021912,0.4832429541374276,0.42402834661776634
set_EfZu4BCi644,40,8.96094036102295,0.9548611111111112,0.07822627314814815,0.16408902391975308,0.5140914351851852,0.0,0.0,1.0,0.55,0.6202110575820141,0.29459391378961913,0.5140914351851852,0.0,0.0,0.865,0.6866087834660621,0.43309222815369947
set_EfZu4BCi644,50,5.517836093902588,0.0,0.023502604166666666,0.28767849037763255,0.7341652199074075,0.0,0.0,0.6157652960065779,0.0,0.18633860977288366,0.5164777653554805,0.7341652199074075,0.0,0.0,0.43103570720460455,0.43729950048566707,0.4649034107325519
set_EfZu4BCi644,60,3.4674270153045654,0.0,0.031351273148148145,0.17724891634894696,0.6349175347222222,0.0,0.0,0.3869490115553828,0.0,0.24856618490479462,0.3182202607758901,0.6349175347222222,0.0,0.0,0.27086430808876794,0.29778015703376776,0.4439085087395253
set_EfZu4BCi644,70,4.459590435028076,0.08680555555555555,0.11332465277777778,0.26179616580428466,0.7020833333333333,0.0,0.0,0.497669915807696,0.049999999999999996,0.8984858912594632,0.47001045686710385,0.7020833333333333,0.0,0.0,0.3633689410653872,0.41958565853983526,0.39142033952132793
set_EfZu4BCi644,80,4.460269927978516,0.0,0.03089554398148148,0.2631932529956427,0.711574074074074,0.0,0.0,0.4977457441162288,0.0,0.24495297086487725,0.47251868912893263,0.711574074074074,0.0,0.0,0.34842202088136015,0.3782684441722941,0.375103297673468
set_EfZu4BCi644,90,4.623368263244629,0.08680555555555555,0.10933883101851852,0.2565585852396514,0.6955656828703703,0.0,0.0,0.515946773103715,0.049999999999999996,0.8668846065611377,0.46060727242206545,0.6955656828703703,0.0,0.0,0.37616274117260046,0.4241679373750755,0.3878476728394221
set_EfZu4BCi644,100,4.242202281951904,0.08680555555555555,0.09641927083333333,0.15923333106390705,0.5157552083333333,0.0,0.0,0.4734103912134094,0.049999999999999996,0.7644528561596696,0.2858763437267761,0.5157552083333333,0.0,0.0,0.34638727384938656,0.3557142912463675,0.35036207112333384
set_EfZu4BCi644,110,4.202055931091309,0.08680555555555555,0.11257233796296297,0.1623409415849673,0.5213903356481482,0.0,0.0,0.4689302418939006,0.049999999999999996,0.892521220463409,0.29145552948865044,0.5213903356481482,0.0,0.0,0.3432511693257304,0.3615020328635381,0.32490268232602676
