set_id,t_sec,movement_raw,phone_proxy_raw,movement_norm,phone_proxy_norm,crowd_energy,crowd_energy_smooth
sample_set_1,0,0.0,0.9548611111111112,0.0,0.0,0.0,0.24814853603252174
sample_set_1,10,3.167518138885498,1.3888888888888888,0.22880739665916394,0.6249999999999999,0.3476651776614147,0.3798614020243913
sample_set_1,20,1.9139851331710815,1.6493055555555556,0.1382577577659293,1.0,0.3967804304361505,0.3594866484840556
sample_set_1,30,13.843600273132324,1.1284722222222223,1.0,0.25000000000000006,0.7749999999999999,0.4555605166674967
sample_set_1,40,4.014399528503418,1.1284722222222223,0.2899823347467327,0.25000000000000006,0.2779876343227129,0.47303691884998883
sample_set_1,50,4.308708667755127,1.5625,0.3112419155960082,0.875,0.48036934091720573,0.4340911422494812
sample_set_1,60,6.378877639770508,1.215277777777778,0.4607816979626782,0.3750000000000001,0.43504718857387475,0.3488639278118515
sample_set_1,70,2.512644052505493,1.1284722222222223,0.1815022106194467,0.25000000000000006,0.2020515474336127,0.37248935897489766
