set_id,t_sec,movement_raw,phone_proxy_raw,texture_density_raw,lighting_flux_raw,motion_change_raw,face_count_raw,face_area_ratio_raw,movement_norm,phone_proxy_norm,texture_density_norm,lighting_flux_norm,motion_change_norm,face_count_norm,face_area_ratio_norm,crowd_energy_v1,crowd_energy,crowd_energy_smooth
set_bk6Xst6euQk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21973180265144876
set_bk6Xst6euQk,10,4.056171417236328,0.0,0.08332609953703704,0.1564786730664488,0.4301070601851852,0.0,0.0,0.5247798202039794,0.0,0.5714356582994345,0.42105012066891273,0.46269376828736847,0.0,0.0,0.3673458741427856,0.37414959693583616,0.24914784566519713
set_bk6Xst6euQk,20,3.3042728900909424,0.0,0.07847945601851852,0.08875300698983297,0.2782986111111111,0.0,0.0,0.42750060458447775,0.0,0.538198233951781,0.23881506387090243,0.29938367677270744,0.0,0.0,0.2992504232091344,0.2850458110185102,0.2581173503487265
set_bk6Xst6euQk,30,3.939122200012207,0.08680555555555555,0.07830584490740741,0.09193318241648511,0.27717737268518516,0.0,0.0,0.5096362128828316,0.07142857142857142,0.5370076396467904,0.24737222518177052,0.2981774886384859,0.0,0.0,0.37817392044655346,0.33739597470644217,0.3095186161812964
set_bk6Xst6euQk,40,3.243004322052002,0.1736111111111111,0.0836082175925926,0.0677163897966594,0.19163773148148147,0.0,0.0,0.41957379262012107,0.14285714285714285,0.5733703740450442,0.18221009634353766,0.20615700678578097,0.0,0.0,0.3365587976912276,0.293995369082844,0.2921323286959203
set_bk6Xst6euQk,50,3.0030226707458496,0.08680555555555555,0.08251591435185185,0.05560817787763253,0.1593822337962963,0.0,0.0,0.3885254184588278,0.07142857142857142,0.5658795515428118,0.14962952808024413,0.171457697814854,0.0,0.0,0.29339636434975086,0.25700632916284943,0.34984392835414624
set_bk6Xst6euQk,60,3.362117290496826,0.08680555555555555,0.08365162037037037,0.06658105255991285,0.20109230324074073,0.0,0.0,0.4349844041881664,0.07142857142857142,0.5736680226212918,0.17915515044475028,0.2163278964078939,0.0,0.0,0.32591765436028786,0.28721815950895574,0.37796880372682456
set_bk6Xst6euQk,70,4.7212934494018555,0.6944444444444444,0.11617476851851852,0.19265080337690632,0.5284722222222222,1.0,0.019560185185185184,0.6108320563028549,0.5714285714285714,0.7967060224228594,0.5183814664274636,0.5685114860237813,0.2,0.09143784661165967,0.5990110108405697,0.5736038093096396,0.3694378997047944
set_bk6Xst6euQk,80,4.649593830108643,0.1736111111111111,0.0800853587962963,0.20235067175018157,0.554173900462963,1.0,0.07526041666666666,0.6015556945688573,0.14285714285714285,0.5492112312729438,0.5444817053226758,0.5961604308037104,0.2,0.3518192885161639,0.46394612905534294,0.47802035156983397,0.4055233351621739
set_bk6Xst6euQk,90,2.8175671100616455,0.08680555555555555,0.08512008101851852,0.05894763866194626,0.18625578703703705,0.0,0.0,0.3645315272297446,0.07142857142857142,0.5837384661176704,0.15861529169038993,0.2003673037415178,0.0,0.0,0.2766006404893926,0.25134084897269315,0.4419688999717956
