set_id,t_sec,movement_raw,phone_proxy_raw,texture_density_raw,lighting_flux_raw,motion_change_raw,face_count_raw,face_area_ratio_raw,movement_norm,phone_proxy_norm,texture_density_norm,lighting_flux_norm,motion_change_norm,face_count_norm,face_area_ratio_norm,crowd_energy_v1,crowd_energy,crowd_energy_smooth,moment_type,track,track_source,track_confidence
set_EfZu4BCi644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709968316665583,low,Unknown,none,0.0
set_EfZu4BCi644,30,4.848615646362305,0.9548611111111112,0.0714048032407407,0.1760671126089324,0.5403428819444445,0.0,0.0,0.5410833518602732,0.55,0.5661275521908694,0.3160985333087784,0.5403428819444445,0.0,0.0,0.5437583463021912,0.4832429541374276,0.4240283466177663,high,Unknown,none,0.0
set_EfZu4BCi644,40,8.96094036102295,0.9548611111111112,0.0782262731481481,0.164089023919753,0.5140914351851852,0.0,0.0,1.0,0.55,0.6202110575820141,0.2945939137896191,0.5140914351851852,0.0,0.0,0.865,0.6866087834660621,0.4330922281536994,high,Unknown,none,0.0
set_EfZu4BCi644,50,5.517836093902588,0.0,0.0235026041666666,0.2876784903776325,0.7341652199074075,0.0,0.0,0.6157652960065779,0.0,0.1863386097728836,0.5164777653554805,0.7341652199074075,0.0,0.0,0.4310357072046045,0.437299500485667,0.4649034107325519,high,Unknown,none,0.0
set_EfZu4BCi644,60,3.4674270153045654,0.0,0.0313512731481481,0.1772489163489469,0.6349175347222222,0.0,0.0,0.3869490115553828,0.0,0.2485661849047946,0.3182202607758901,0.6349175347222222,0.0,0.0,0.2708643080887679,0.2977801570337677,0.4439085087395253,high,Unknown,none,0.0
set_EfZu4BCi644,70,4.459590435028076,0.0868055555555555,0.1133246527777777,0.2617961658042846,0.7020833333333333,0.0,0.0,0.497669915807696,0.0499999999999999,0.8984858912594632,0.4700104568671038,0.7020833333333333,0.0,0.0,0.3633689410653872,0.4195856585398352,0.3914203395213279,high,Unknown,none,0.0
set_EfZu4BCi644,80,4.460269927978516,0.0,0.0308955439814814,0.2631932529956427,0.711574074074074,0.0,0.0,0.4977457441162288,0.0,0.2449529708648772,0.4725186891289326,0.711574074074074,0.0,0.0,0.3484220208813601,0.3782684441722941,0.375103297673468,high,Unknown,none,0.0
set_EfZu4BCi644,90,4.623368263244629,0.0868055555555555,0.1093388310185185,0.2565585852396514,0.6955656828703703,0.0,0.0,0.515946773103715,0.0499999999999999,0.8668846065611377,0.4606072724220654,0.6955656828703703,0.0,0.0,0.3761627411726004,0.4241679373750755,0.3878476728394221,high,Unknown,none,0.0
set_EfZu4BCi644,150,4.965930461883545,0.2604166666666667,0.1218243634259259,0.2510952251270879,0.7661747685185185,0.0,0.0,0.5541751492380931,0.15,0.9658752007341131,0.4507987392273693,0.7661747685185185,0.0,0.0,0.4329226044666651,0.4719098649298047,0.367203805317565,high,Unknown,none,0.0
set_EfZu4BCi644,160,2.198927640914917,0.0868055555555555,0.114380787037037,0.0483199720860566,0.1387008101851851,0.0,0.0,0.2453902773953843,0.0499999999999999,0.9068593714154622,0.0867502856132413,0.1387008101851851,0.0,0.0,0.186773194176769,0.1926512172592007,0.4116712120678266,high,Unknown,none,0.0
