set_id,t_sec,movement_raw,phone_proxy_raw,texture_density_raw,lighting_flux_raw,motion_change_raw,face_count_raw,face_area_ratio_raw,movement_norm,phone_proxy_norm,texture_density_norm,lighting_flux_norm,motion_change_norm,face_count_norm,face_area_ratio_norm,crowd_energy_v1,crowd_energy,crowd_energy_smooth,moment_type,track,track_source,track_confidence
set_EIQlDpgAY5Y,240,1.6564264297485352,0.0,0.0440827546296296,0.0360708287944807,0.1072699652777777,0.0,0.0,0.3631148717377286,0.0,0.2430696821028279,0.0544937080925389,0.1075937427443696,0.0,0.0,0.25418041021641,0.194488606875437,0.1970366853753961,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,250,2.1854677200317383,0.0,0.0253761574074074,0.0569726704339143,0.1542751736111111,0.0,0.0,0.4790890899795319,0.0,0.1399226197598819,0.0860709935324024,0.1547408288832134,0.0,0.0,0.3353623629856723,0.2509709533969652,0.2062959472141673,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,320,1.7535511255264282,0.0,0.0058376736111111,0.0707939871550472,0.1796223958333333,0.0,0.0,0.3844061411938128,0.0,0.0321885844202465,0.106951434155136,0.1801645576967727,0.0,0.0,0.2690842988356689,0.2086513636511757,0.1728168490361961,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,330,0.433204710483551,0.0,0.025513599537037,0.0229571759259259,0.0414713541666666,0.0,0.0,0.0949653241812224,0.0,0.1406804674723784,0.0346823648179631,0.0415965289064313,0.0,0.0,0.0664757269268556,0.0591304268685066,0.1387201445406087,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,340,0.4269889295101166,0.0,0.0223668981481481,0.0101672567175018,0.0244574652777777,0.0,0.0,0.0936027266819413,0.0,0.1233297435283794,0.0153600995092806,0.0245312862781518,0.0,0.0,0.0655219086773589,0.0530448577374998,0.1547467300205576,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,350,0.6466047763824463,0.0,0.0273726851851851,0.0292519403594771,0.0501374421296296,0.0,0.0,0.1417459937998929,0.0,0.1509313549519365,0.0441921284418508,0.0502887740886928,0.0,0.0,0.099222195659925,0.0829899616326955,0.1704332769251843,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,360,2.7190487384796143,0.607638888888889,0.0554470486111111,0.1077043334694989,0.4368344907407407,0.0,0.0,0.5960584884361847,0.0909090909090909,0.3057317219097762,0.1627134364399855,0.438153006733225,0.0,0.0,0.4445136691780565,0.3699170402129105,0.2076853531341425,low,Sara Landry - Legacy,audio_fingerprint,0.81
set_EIQlDpgAY5Y,560,2.6303770542144775,0.0,0.0505714699074074,0.0516552627995642,0.1341724537037037,0.0,0.0,0.5766202527980395,0.0,0.2788480714770053,0.0780377636588586,0.1345774320872997,0.0,0.0,0.4036341769586276,0.2985849250905268,0.2000935923327955,low,Carter Graham & INNERGATE RECORDS - Listen to My Beat,audio_fingerprint,0.81
set_EIQlDpgAY5Y,800,0.6253648400306702,0.0868055555555555,0.0114076967592592,0.021797754402687,0.0228587962962962,0.0,0.0,0.1370898638169491,0.0129870129870129,0.0629013601372103,0.032930778282384,0.022927791966566,0.0,0.0,0.0998590085679683,0.0746653052609044,0.2063948527338302,low,Nineted - Feet Down,audio_fingerprint,0.81
set_EIQlDpgAY5Y,840,1.9135258197784424,0.0,0.0610098379629629,0.2074112654320987,0.8293909143518519,0.0,0.0,0.4194751243622479,0.0,0.3364046109050297,0.3133448642935071,0.831894299976782,0.0,0.0,0.2936325870535735,0.3357751961499673,0.3762689579806483,high,Nineted - Feet Down,audio_fingerprint,0.81
