set_id,start_sec,timestamp,track,source,confidence
set_Fa8LQLy4C5A,1020,00:17:00,We Hate You Please Die - Bad Girls (M.I.A.),audio_fingerprint,0.81
set_Fa8LQLy4C5A,1260,00:21:00,Verified Beats - TeeDee - Pull Up To Mi Bumper,audio_fingerprint,0.81
set_Fa8LQLy4C5A,1500,00:25:00,Marcio Peron - Code Festish,audio_fingerprint,0.81
set_Fa8LQLy4C5A,1740,00:29:00,RudeBoyz - Mercedes Song (feat. TD Snax),audio_fingerprint,0.84
set_Fa8LQLy4C5A,2220,00:37:00,An Avrin - Bup,audio_fingerprint,0.81
